stdDev,area,ID_hormone,lon,lat,system:index
0.04643400262223488,Guelph,121,-80.151714,43.539228,0000000000000000002e
0.04643400262223488,Guelph,122,-80.151714,43.539228,0000000000000000002f
0.04643400262223488,Guelph,123,-80.151714,43.539228,00000000000000000030
0.04643400262223488,Guelph,151,-80.151714,43.539228,0000000000000000004c
0.04643400262223488,Guelph,152,-80.151714,43.539228,0000000000000000004d
0.04643400262223488,Guelph,153,-80.151714,43.539228,0000000000000000004e
0.04643400262223488,Guelph,154,-80.151714,43.539228,0000000000000000004f
0.04643400262223488,Guelph,155,-80.151714,43.539228,00000000000000000050
0.04643400262223488,Guelph,156,-80.151714,43.539228,00000000000000000051
0.04643400262223488,Guelph,157,-80.151714,43.539228,00000000000000000052
0.0936275050295098,Guelph,F17,-80.226533,43.53101,0000000000000000000e
0.0936275050295098,Guelph,F22,-80.226533,43.53101,0000000000000000000f
0.0936275050295098,Guelph,F25,-80.226533,43.53101,00000000000000000010
0.0936275050295098,Guelph,F34,-80.226533,43.53101,00000000000000000011
0.0936275050295098,Guelph,F45,-80.226533,43.53101,00000000000000000012
0.0936275050295098,Guelph,F46,-80.226533,43.53101,00000000000000000013
0.0936275050295098,Guelph,F48,-80.226533,43.53101,00000000000000000014
0.0936275050295098,Guelph,F51,-80.226533,43.53101,00000000000000000015
0.0936275050295098,Guelph,F57,-80.226533,43.53101,00000000000000000016
0.0936275050295098,Guelph,F61,-80.226533,43.53101,00000000000000000017
0.0936275050295098,Guelph,F66,-80.226533,43.53101,00000000000000000018
0.0936275050295098,Guelph,F68,-80.226533,43.53101,00000000000000000019
0.0936275050295098,Guelph,F72,-80.226533,43.53101,0000000000000000001a
0.0936275050295098,Guelph,F77,-80.226533,43.53101,0000000000000000001b
0.0936275050295098,Guelph,F80,-80.226533,43.53101,0000000000000000001c
0.07377259966770322,Guelph,144,-83.06733,42.306961,00000000000000000045
0.07377259966770322,Guelph,145,-83.06733,42.306961,00000000000000000046
0.07377259966770322,Guelph,146,-83.06733,42.306961,00000000000000000047
0.07377259966770322,Guelph,147,-83.06733,42.306961,00000000000000000048
0.07377259966770322,Guelph,148,-83.06733,42.306961,00000000000000000049
0.07377259966770322,Guelph,149,-83.06733,42.306961,0000000000000000004a
0.07377259966770322,Guelph,150,-83.06733,42.306961,0000000000000000004b
0.07377259966770322,Guelph,177,-83.06733,42.306961,00000000000000000066
0.07377259966770322,Guelph,178,-83.06733,42.306961,00000000000000000067
0.07377259966770322,Guelph,179,-83.06733,42.306961,00000000000000000068
0.07377259966770322,Guelph,180,-83.06733,42.306961,00000000000000000069
0.07377259966770322,Guelph,181,-83.06733,42.306961,0000000000000000006a
0.07377259966770322,Guelph,182,-83.06733,42.306961,0000000000000000006b
0.07377259966770322,Guelph,183,-83.06733,42.306961,0000000000000000006c
0.04672902679530228,Guelph,131,-80.242633,43.537897,00000000000000000038
0.04672902679530228,Guelph,132,-80.242633,43.537897,00000000000000000039
0.04672902679530228,Guelph,133,-80.242633,43.537897,0000000000000000003a
0.04672902679530228,Guelph,134,-80.242633,43.537897,0000000000000000003b
0.04672902679530228,Guelph,135,-80.242633,43.537897,0000000000000000003c
0.04672902679530228,Guelph,136,-80.242633,43.537897,0000000000000000003d
0.04672902679530228,Guelph,137,-80.242633,43.537897,0000000000000000003e
0.04672902679530228,Guelph,165,-80.242633,43.537897,0000000000000000005a
0.04672902679530228,Guelph,166,-80.242633,43.537897,0000000000000000005b
0.04672902679530228,Guelph,167,-80.242633,43.537897,0000000000000000005c
0.04672902679530228,Guelph,168,-80.242633,43.537897,0000000000000000005d
0.04672902679530228,Guelph,169,-80.242633,43.537897,0000000000000000005e
0.04672902679530228,Guelph,170,-80.242633,43.537897,0000000000000000005f
0.04672902679530228,Guelph,171,-80.242633,43.537897,00000000000000000060
0.04407957173317713,Guelph,F104,-80.347906,43.381158,00000000000000000000
0.04407957173317713,Guelph,F44,-80.347906,43.381158,00000000000000000001
0.04407957173317713,Guelph,F47,-80.347906,43.381158,00000000000000000002
0.04407957173317713,Guelph,F49,-80.347906,43.381158,00000000000000000003
0.04407957173317713,Guelph,F50,-80.347906,43.381158,00000000000000000004
0.04407957173317713,Guelph,F53,-80.347906,43.381158,00000000000000000005
0.04407957173317713,Guelph,F59,-80.347906,43.381158,00000000000000000006
0.04407957173317713,Guelph,F64,-80.347906,43.381158,00000000000000000007
0.04407957173317713,Guelph,F67,-80.347906,43.381158,00000000000000000008
0.04407957173317713,Guelph,F76,-80.347906,43.381158,00000000000000000009
0.04407957173317713,Guelph,F88,-80.347906,43.381158,0000000000000000000a
0.04407957173317713,Guelph,F97,-80.347906,43.381158,0000000000000000000b
0.04407957173317713,Guelph,F98,-80.347906,43.381158,0000000000000000000c
0.04407957173317713,Guelph,F99,-80.347906,43.381158,0000000000000000000d
0.051775227290450844,Guelph,124,-80.260665,43.548799,00000000000000000031
0.051775227290450844,Guelph,125,-80.260665,43.548799,00000000000000000032
0.051775227290450844,Guelph,126,-80.260665,43.548799,00000000000000000033
0.051775227290450844,Guelph,127,-80.260665,43.548799,00000000000000000034
0.051775227290450844,Guelph,128,-80.260665,43.548799,00000000000000000035
0.051775227290450844,Guelph,129,-80.260665,43.548799,00000000000000000036
0.051775227290450844,Guelph,130,-80.260665,43.548799,00000000000000000037
0.051775227290450844,Guelph,158,-80.260665,43.548799,00000000000000000053
0.051775227290450844,Guelph,159,-80.260665,43.548799,00000000000000000054
0.051775227290450844,Guelph,160,-80.260665,43.548799,00000000000000000055
0.051775227290450844,Guelph,161,-80.260665,43.548799,00000000000000000056
0.051775227290450844,Guelph,162,-80.260665,43.548799,00000000000000000057
0.051775227290450844,Guelph,163,-80.260665,43.548799,00000000000000000058
0.051775227290450844,Guelph,164,-80.260665,43.548799,00000000000000000059
